Date,LFood,LClothShoes,HouseFurnEquip,GDP,CPI,Unemployment,Wages,BOP,CS,II,Rate
2013-02,-5.332043899019833,-8.757872694456758,2.127580708225496,3.6816851296036956,14.763858763979986,-4.199767457535309,0.48790308671933236,13.465117270298133,4.617449991704459,-56.536606415824494,2.904197103139894
2013-03,11.554175322214743,15.455419665998482,3.2011556294921695,4.254619893663381,1.9736212100321726,47.2267059022252,6.5127147895778,13.315895634845788,4.599753687549657,-59.15788121401856,-0.8308146795363958
2013-04,0.0,6.69029434057522,-2.077847056528148,2.1565485809459606,-1.9354232855643194,-11.949707923749308,5.965967867901001,13.169941234630734,4.582192485203174,-62.00455547951456,-3.403257517450431
2013-05,-2.687407170346645,-6.270761908187872,-3.107214339719333,3.3441131014837477,2.973763229543369,-24.433306952184864,-10.09820795990427,-33.01794894530544,4.8557004960791295,583.953091035464,3.276578267787711
2013-06,0.0,1.3064596161851405,1.05865808107235,-4.256976229400367,0.0,30.83375780116675,-8.853513292037096,-33.93904629903278,4.836135102423467,424.2354342338908,0.4780391339759049
2013-07,0.0,-1.289611365883947,4.292739992044958,7.146088823572638,0.9799840828474737,20.264739193826742,-4.789487323980557,-34.91202722775788,4.816726720169995,328.6767952569164,-7.921811701887805
2013-08,1.8334101235597977,0.0,-1.0439226754530906,5.389716189621141,0.0,-8.622172061477029,2.991057235761696,29.44038656103414,3.535240445891641,192.54921470602028,-2.3742448483897283
2013-09,6.542359255053554,5.3202933277803455,2.1200633112560707,4.145531867910046,1.9671507298930413,-22.7886034907391,22.66681237398549,28.73910261759043,3.5248571321597755,167.85379693221526,-3.5488691495177305
2013-10,0.0,-12.191519923932114,1.0530838535240061,6.655108554792233,-2.8809516642790856,22.48236704026423,2.9325845039336995,28.070306039850678,3.5145346273197875,148.55072369298736,5.692171818337588
2013-11,0.0,-7.567247561221569,1.052160513142586,2.9783903644918563,0.0,-12.2769517757791,6.9480809720447345,-58.48057289861366,4.555784742959101,-39.936558721866255,0.3608114385924788
2013-12,2.7426886954404983,2.663552657991053,5.358295088758713,-4.88475566692399,-2.8878843855733805,61.05287104277038,-0.9527518399950141,-61.26870357895824,4.538556988390319,-41.27993185257443,1.815473644423049
2014-01,-1.7869962776209891,11.023957484820478,0.0,0.4810462576136487,3.9828897187019763,-26.190519798621448,2.911242308718087,-64.29864814059525,4.521459016346796,-42.71374366464518,-2.2536480749127064
2014-02,-3.5499188893494016,3.9751942133766205,0.0,6.246266715847404,10.195724048684806,-0.34795180735236464,0.9596088757032994,-42.35511451408194,6.324431230620875,-90.79606842723196,-5.61416970256542
2014-03,8.455829324265274,-5.067532446642009,2.103341843912454,3.2788328237305375,6.982722630946037,-19.31022840309894,2.412915483149569,-43.863194340926135,6.291284167043276,-94.92319012119206,4.305941117082535
2014-04,3.6553531806729156,-2.574964150544534,-1.0349196319036857,2.485592342744636,3.9146842532044035,4.250687174734447,0.47742102323720115,-45.4781935292358,6.258482644755015,-98.12096579970913,-0.24021607972781744
2014-05,6.456894867225671,12.406021849323468,3.167360995072621,7.876868688283012,5.904824975847367,29.550706022152305,-9.554162585016146,-23.205926479786886,4.1920873648257695,-85.01102890203933,0.0
2014-06,4.549863368782581,5.296814688396867,5.315580970801026,5.658768558028671,0.9580765892529985,-16.29175353893335,-0.9561680296787722,-23.66079563654585,4.177495705256162,-89.51736206283034,1.2092971527790652
2014-07,7.341903533689487,6.631162127073487,0.0,1.7337653572557343,-1.8897073998713987,-8.193874363049625,-8.315522781614536,-24.13372262113287,4.1630052598724765,-93.79508569469776,0.24055315747233408
2014-08,0.8865845762019431,-1.273192360796549,15.469626872139175,-2.4729079648930563,0.0,-15.418001029280282,6.991437067018569,629.6756045244978,4.060537049406476,507.1717850580599,-1.668780129794245
2014-09,-1.7505022679751958,-6.225234471291707,1.0260706271887354,4.926054214007047,0.9588421203119202,2.265509195161508,29.324258655524638,449.9004244864166,4.046845201227134,379.5293127929054,0.36146353878823145
2014-10,7.302824226071936,6.638496442034825,3.1045426791405983,3.50361532903658,0.9580765892529985,-30.351468162992745,-2.7905152851639636,344.72257328525967,4.033245366989369,300.0043596391467,5.547615018392027
2014-11,0.8820230103006921,5.250473501998298,4.148081526763736,0.7920489281440624,-4.662957210862995,0.09230413564331741,2.870620385809053,229.49792236588516,0.428342347268873,934.5842162828935,-2.835570699403178
2014-12,6.320893550018347,0.0,2.0477112359682303,1.8368615208564476,-8.280478734070618,-20.626785991125008,0.9463652586410465,195.81112761344036,0.42818950442262693,606.3380070434469,14.57118145737426
2015-01,5.367880486811161,-1.2691527288686721,0.0,-4.889127835034546,-1.9107697332708562,21.528006198894722,7.797926622578699,170.36517263830794,0.42803677060545553,436.88486848027406,-97.22636488982306
2015-02,5.343980995215536,5.233303894494212,4.126687151627473,-1.6169575667887681,11.151900877294342,25.979952338788248,-0.9316702948683697,-43.15702158314414,3.2838381794006777,-75.07514959348286,15.933412793198464
2015-03,0.8692448580459144,0.0,2.037282173461219,-0.6891908559370497,8.960670920910975,-4.183822717941188,1.4136818686725672,-44.721560660893864,3.2748771460272774,-79.22609915362929,-5.691831106406575
2015-04,2.626630511508532,2.574967784671678,4.105512291779401,-0.3558878626621742,-0.9459921725233911,13.42359426599411,8.24629727991313,-46.39881203285765,3.265964881716865,-83.61372835457927,-12.691377530023018
2015-05,3.5084206482455027,-2.5103276652674866,0.0,-0.6602056487925112,6.862961646408383,-15.690802939868476,-6.313637519194549,-20.983484983426916,5.657282992390655,-99.99966050610053,-28.14232797693509
2015-06,7.108238860614713,-4.973049117735551,1.0088187800518789,3.3159057632246247,2.8740577947207635,3.0594536294934693,1.8845152116933717,-21.355162987000387,5.630744019985245,-84.5147810763268,37.16605196035307
2015-07,1.7253352813305867,0.0,2.0252483946504363,3.066270375170732,0.9474860852947797,16.44587700658684,-1.390207383109443,-21.740170486619693,5.60445282044626,102259817.43154998,-99.1454316988392
2015-08,-0.8513606013498931,10.71657458072377,6.178363269983778,2.570123493371712,0.0,22.471236738723377,1.4098066188116931,74.31624784525192,3.4939239923097887,-71.87156102428692,1.6865382840425491
2015-09,3.4754007077855587,3.868417623592202,2.011668421542878,-4.83642477965377,-1.8691043286390263,5.444169178065161,20.889773646170905,70.08060307943119,3.4837815893868695,-75.7917560316053,-5.582078078405206
2015-10,7.040495075938158,-1.255870475641263,-0.9904995575219067,1.142757378078274,0.9482347791631485,-16.049200008793896,3.2612201487907333,66.29436957751021,3.4736978945783425,-79.98947848166486,-2.6072587835729855
2015-11,7.905254478089896,0.0,-4.867175831271375,2.863400479631628,-0.9393277467777628,25.573058572817907,3.7248419903157304,17.549876729736358,0.6705443987521154,-62.77959807257525,-5.62019372959287
2015-12,-1.672434825621949,6.508911751047752,2.01843557222412,1.3584690851409897,-5.520040270675719,25.473221563213567,-1.360780364948222,17.29744276371421,0.6701699178942366,-65.940973157938,90.91246246728252
2016-01,7.864975302843891,-14.092647112483625,2.015046311349278,7.491554092959829,2.8832645911270216,5.291754927791037,7.074031157590555,17.052154205129312,0.6697958550842653,-69.37544799156417,-18.575048190210396
2016-02,7.8137867468534905,-3.755421768372602,5.0988023980328645,-3.391002032161472,2.876353977467616,5.989901680558574,1.8327101139939517,-16.51609260132848,2.072025982602743,-99.9999936567543,-31.84007107968848
2016-03,1.679457276149754,-8.58786737065812,3.0186436523721882,-4.3183324214531975,7.820148860409226,-10.547391830911979,3.222439884128536,-16.745943918594598,2.0684545304266333,361439.82954236533,-2.3780086514517795
2016-04,0.8353589320883925,15.119624573045831,3.0110697417701227,2.759823768338232,3.8181636512505612,12.84502334106843,1.3659437643781969,-16.982262777950684,2.0648953685278526,6111656.716558124,5.9376856583617466
2016-05,-6.453651526266646,0.0,4.022941948049952,-6.571066089632859,4.778090568704663,-35.3321749792797,-13.936710177534394,-27.221867793725806,3.2170786004720897,99.91405139307383,-7.184525463976854
2016-06,-5.699134998704968,7.908147341677929,1.986690711322625,5.921894331331168,2.831116424698288,-18.765662653277225,-3.6005068025943943,-27.84820710616619,3.2084777080949145,92.49543255172026,15.750886937020647
2016-07,-4.927116178142565,1.2718431776187922,0.9872401235731854,7.319488907722271,-1.843265660559601,8.502108255549711,-2.7198916184676847,-28.50372613523605,3.1999226785411894,86.07933205518596,10.743605746103002
2016-08,1.7008809523634039,-9.650122085329704,0.9864285993052668,2.8057737251941273,-1.8461012918062347,-9.725178062454553,2.3250279652679673,-82.80387479512514,5.019295076649244,-99.96586070092019,-30.558270045680313
2016-09,-1.672434825621949,3.889311623451852,-2.90419120912927,3.07998732638457,0.9363958900095559,27.917761071251945,19.998020809710383,-87.30439564102697,4.998392204476487,-99.99999999999993,10.992867340072255
2016-10,-4.9474256526155,7.890821807094128,0.0,-0.6990044223489145,2.831116424698288,-12.078275468683008,2.7479221976763446,-91.74353719496669,4.977662677403472,3.1392094482148956e+16,-18.901517011690906
2016-11,-0.8441736858306736,-3.720495877425112,-3.8642472595439403,4.507094304174375,-4.549827881789437,-15.16430848984428,2.7416443907023913,210.92364942567454,6.166791876822275,-58.95922944297538,2.485375742628859
2016-12,-0.8447679560580124,-7.336055018023613,1.991636506443939,3.3116516160374365,-1.8503711345092766,22.697330266872527,-1.3425120051503647,181.88908521211187,6.135272050660512,72044026.14227194,11.07062692108598
2017-01,-2.516469022066181,1.2813494975495,0.9896827361748128,5.914111958223911,10.778871377770137,-19.159874406943377,2.7385162308458666,159.5851084035343,6.104072705109931,48677.13974444498,-11.717829053389838
2017-02,-2.5217570066856987,-2.515589836438925,-2.913592341817184,2.7985202316794577,1.8691053387813295,-26.383290225672752,4.1239299461039325,108.48102942165325,5.657364862803815,344.0245502398287,0.49240771362106805
2017-03,0.8556098085302999,-2.5208741253269773,-2.920683228876697,4.127803674666408,1.8661986529246333,13.807866971978221,2.264483196253475,99.82698229494882,5.630825124248329,276.5272104045413,32.51284135336523
2017-04,3.4603694378420036,0.0,7.149058100778083,5.87653997319153,4.717986691319154,-29.505418321394583,-2.2143398426097027,92.42049592331864,5.604533169269121,229.96026205279142,-11.355070043870342
2017-05,7.0096621617177,-17.571661201667887,1.9850475622378294,4.843580245823431,0.924136740839776,37.99336613612976,-8.60589196578454,63.21988831211334,3.343852768711697,180.19848853034776,-15.077725819896482
2017-06,5.186194277204281,16.74721525446301,1.9817694128461127,2.2734691662237294,-0.9156746549270345,-21.115816826129898,-0.4507034659949949,60.11270702721454,3.3345616954916446,158.26499348068862,14.376471641617306
2017-07,2.5521505729227068,-3.7790722331312865,-3.851845123099351,2.0776950190634746,0.0,-30.80233843448482,-3.117206826774499,57.292790394536674,3.3253221062003346,140.9118711124191,12927.249582380446
2017-08,2.546734489321123,10.788773928936891,0.0,-0.8272862575599116,0.924136740839776,-17.985235528846076,7.978736511488305,-24.91072560818457,5.45844134108473,-81.23114353859134,9.978756962889012
2017-09,1.687724258444434,-1.2678118758749024,-3.8642472595439403,2.2487830896756655,2.793768462258095,12.150772663446396,19.037964600824452,-25.435071911485007,5.433730675401249,-85.69534141868758,2970.584819438059
2017-10,0.0,-10.90323644452389,6.084411540938817,2.1982720166058733,0.9212987406012285,27.427063073415916,1.3390169013070885,-25.981772171736107,5.409242684713944,-90.19047612277369,1.703122478697594
2017-11,-0.8330392760990679,3.9360823518196586,5.021999343250738,5.636939074709835,3.729182326510161,-33.06490332613799,3.6032232450277757,-13.890451553724736,4.5813686975586965,132.81939828421378,-4.601170797399501
2017-12,2.5395486891858,7.9870627306624975,-11.998618885936185,4.275850010992799,-4.475182908486963,-16.912674992982268,3.59243739860049,-14.05281363666645,4.563947308813088,120.22359884870988,6.734220472810648
2018-01,0.8382766634696059,6.573065696101588,14.750915955074518,0.028712837615674225,8.576633445080017,-30.49934973498445,12.074571497876674,-14.2190081781828,4.546657892264694,109.74552853324494,1353.0911324919264
2018-02,1.6818109903984801,0.0,4.996909826605589,5.049833424803629,7.537822845816655,24.03003690708303,2.649829621500377,-49.36178605286036,4.208512294293376,1.8212248274064757,-8.68595588641078
2018-03,0.8365235776100155,-3.743707174592359,-5.685637498105722,3.048792518822241,3.6834004382708008,-27.02863293538339,0.4362836262122416,-51.391970688281,4.193806284380797,1.8184650402913949,9.091080662549222
2018-04,-0.8295839226058477,-3.755421768372602,10.230465853837579,1.224468333453621,3.6721300504409804,0.94310098056829,0.8739930425156972,-53.58450374108157,4.1792026785160585,1.8157136043680522,0.3860067625841346
2018-05,5.116189792360504,7.943027570483752,-10.164239915636363,7.328052044356781,0.9039487171214278,9.117816977803916,-4.680811812486119,-67.53951545123556,3.8400996796823073,-77.46933922034675,-2.5693490496956684
2018-06,-2.4614135074253918,-2.5103276652674866,-2.897180084901718,0.9523355563518354,1.8140100003356086,33.83171261448374,-3.0143042131108744,-71.10962888422273,3.82785167115105,-81.76766442449394,2.9340184475834974
2018-07,5.105308807675102,7.908147341677929,6.048641671231958,4.296693106897864,6.471814240976048,-18.09810839443111,-6.784173871376076,-74.97077487796192,3.8156815354541296,-86.2468584927425,785.3353111684524
2018-08,2.5129592916260712,-2.499869067891447,0.9807850378292349,2.33406642235392,-0.889871784268792,22.09730207647698,0.0,1482.0866363054852,0.9460401606246283,127.4166453798498,1.0486242585575178
